DD_freq,MD_freq,PD_freq,num_pulses,DD_response,MD_response,PD_response,individual_sum,integrated_response,interaction_coefficient,interaction_sem,interaction_std,mean_frequency,n_trials,cv
1,1,5,5,1.014427974672621,1.0659090912840996,1.2537671372035075,3.334104203160229,3.3068125380194293,-0.002603144397049649,0.01804230191564221,0.09716076931581188,2.3333333333333335,30,0.2
1,1,10,5,1.0283378726512675,1.026959406334489,1.0889213558743076,3.144218634860063,3.1060135373543583,-0.007271385074481246,0.018691008394718205,0.10065416061709205,4.0,30,0.2
1,1,15,5,1.011889533846648,1.061920405263407,1.0154363867881921,3.089246325898247,3.069663934253153,-9.370617591329354e-05,0.02145733256152377,0.11555127216529908,5.666666666666667,30,0.2
1,1,20,5,0.9763080609725469,1.060921468017835,1.0101470098091452,3.047376538799527,3.100724268077951,0.02151390404770553,0.019663735060518505,0.10589245402472114,7.333333333333333,30,0.2
1,1,30,5,0.9796917749608501,1.061989853718648,1.023048128819809,3.0647297574993084,3.0652482322286647,0.004844307549049047,0.01572912105326785,0.08470390914321643,10.666666666666666,30,0.2
1,1,40,5,1.0129423690622636,1.098460027048573,1.025220110680745,3.136622506791581,3.0646908688185257,-0.020844482588594573,0.014806316573770363,0.0797344549363605,14.0,30,0.2
1,5,1,5,1.0114611143988628,0.864777202064071,1.5442701213685008,3.4205084378314345,3.494057096513631,0.02982546767879123,0.02569033532451018,0.13834668967303662,2.3333333333333335,30,0.2
1,5,5,5,1.0148257748059284,0.877721487699375,1.193153819775461,3.0857010822807647,3.147428784257758,0.025487754869665296,0.01979896128308772,0.10662066951950261,3.6666666666666665,30,0.2
1,5,10,5,1.0051249889416616,0.8896110725859544,1.0357027017151474,2.9304387632427633,3.0295287153219133,0.038940681429143795,0.020648741818105047,0.11119687775046583,5.333333333333333,30,0.2
1,5,15,5,1.0032017055855798,0.8787890263099294,0.9947691678279367,2.8767598997234454,2.8937190944334463,0.0093961343673721,0.020572146189942003,0.11078439766930184,7.0,30,0.2
1,5,20,5,0.9520092191839867,0.8627344254982656,1.0006241267622513,2.815367771444504,2.9322287460977092,0.04928636098557188,0.02299881913597729,0.12385243141671648,8.666666666666666,30,0.2
1,5,30,5,1.005854004438002,0.8851809863338308,0.9901605452037371,2.88119553597557,2.8684403876406446,-0.00015994721687492437,0.018598854909830133,0.10015789891341802,12.0,30,0.2
