2025-10-23 19:42:16,345 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/cmtt10.ttf', name='cmtt10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/cmb10.ttf', name='cmb10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/cmr10.ttf', name='cmr10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSerif-Italic.ttf', name='DejaVu Serif', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/STIXNonUniBol.ttf', name='STIXNonUnicode', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/DejaVuSans.ttf', name='DejaVu Sans', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 0.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/STIXGeneralItalic.ttf', name='STIXGeneral', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-10-23 19:42:16,346 - DEBUG - findfont: score(FontEntry(fname='/Users/tadanobukamijo/Library/Python/3.9/lib/python/site-packages/matplotlib/mpl-data/fonts/ttf/STIXSizOneSymReg.ttf', name='STIXSizeOneSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
